,psi_00,psi_01,psi_02,psi_03,psi_04,psi_05,psi_06,psi_07,psi_08,psi_squared_0,psi_squared_1,psi_squared_2,psi_squared_3,psi_squared_4,psi_squared_5,psi_squared_6,psi_squared_7,psi_squared_8,v_ev,z_ang
1142,(0.16851478736541203+2.2296821487782682e-14j),(0.16437565491600264+2.1161562424668638e-14j),(-0.008461907771149165+1.9389194341168543e-14j),(-0.17183870510122373+6.898903726472526e-14j),(-0.15655533715093295+1.251398467722981e-13j),(0.021794605474180204-3.2408709343569835e-14j),(0.1754193594147347-4.927155159896684e-14j),(0.13870638746693717-4.851484902756785e-14j),(-0.04714137542396632-6.336178232502499e-16j),0.02839723356081003,0.027019355929064785,7.160388312743462e-05,0.029528540570865337,0.024509573590442285,0.0004750048277751657,0.030771951657475868,0.019239461924128103,0.0022223092768633356,0.0,8.683439179286765
1143,(0.1681008355711109+2.2316768556253385e-14j),(0.16523127583635663+2.1102462777231377e-14j),(-0.005991559253987397+2.121539165638946e-14j),(-0.17035883115497122+6.743825587380226e-14j),(-0.15885896468966967+1.267160218712665e-13j),(0.016966978971004718-3.1607366844490724e-14j),(0.17330925404594824-4.855529956268197e-14j),(0.14273228924090525-4.960234432510456e-14j),(-0.041217232935654095+1.5432936145154639e-15j),0.028257890919705667,0.02730137451451017,3.589878229404201e-05,0.029022131352487993,0.025236170662273717,0.00028787837540251635,0.030036097537963026,0.020372506391949437,0.0016988602908719686,0.0,8.756717147044455
1144,(0.16768380968068403+2.2343779594996133e-14j),(0.1660745916061192+2.1051797987219252e-14j),(-0.00352039296444448+2.299302257247866e-14j),(-0.16882918517475795+6.58442032385257e-14j),(-0.16109031817330663+1.2820545921195926e-13j),(0.01212842840620719-3.0765644157425404e-14j),(0.17104696135332284-4.780089385902236e-14j),(0.1465965803526799-5.059448883672286e-14j),(-0.03523541071103481+3.747177035869712e-15j),0.02811786002902786,0.02758076997713928,1.2393166624110192e-05,0.02850329376677271,0.025950090609177166,0.00014709877560449347,0.02925706298820512,0.02149055737109973,0.0012415341679753065,0.0,8.829995114802145
1145,(0.16726371926094075+2.2360426675725574e-14j),(0.16690554295023408+2.0966376849252856e-14j),(-0.0010488182765329244+2.4831247476366544e-14j),(-0.16725022107471113+6.424807620356736e-14j),(-0.16324838963787225+1.296734722864428e-13j),(0.00728210405433849-2.9947311497798014e-14j),(0.16863447353060002-4.698316933238312e-14j),(0.1502948861561957-5.1547332845255195e-14j),(-0.029204228407745784+5.9526680017204245e-15j),0.0279771517810028,0.027857460267512433,1.1000197771894939e-06,0.027972636449539748,0.026650036719358554,5.302903945821307e-05,0.028437585662942636,0.02258855280470383,0.0008528869568917858,0.0,8.903273082559835
1146,(0.16684057393511223+2.2353198529880305e-14j),(0.16772407156809915+2.089755443833216e-14j),(0.0014227555023786738+2.6625201275156087e-14j),(-0.16562240713412102+6.26512211361662e-14j),(-0.16533220464451778+1.310441807038613e-13j),(0.002431160811836065-2.9093932201440275e-14j),(0.16607391453050066-4.614303084644336e-14j),(0.15382302021980473-5.2421779936289524e-14j),(-0.023132074582075824+8.127875189815951e-15j),0.02783577711099765,0.028131364183380848,2.024233219548792e-06,0.027430781744900542,0.027334737892616708,5.910542893007394e-06,0.02758054508748404,0.023661521549542455,0.0005350928744707184,0.0,8.97655105031754
1147,(0.1664143833827853+2.2349277205255853e-14j),(0.16853012013861304+2.079418227989964e-14j),(0.003893919201773338+2.842958363592153e-14j),(-0.16394622585151938+6.100342003554941e-14j),(-0.16734082271340114+1.324085726021427e-13j),(-0.00242124385674867-2.829014663693774e-14j),(0.16336753818585-4.5238443028781194e-14j),(0.15717698906123162-5.3264216789941654e-14j),(-0.017027395019754882+1.0318269960664047e-14j),0.02769374699667265,0.028402401393935347,1.516260674993911e-05,0.026878364970957403,0.028002950946397952,5.862421813843173e-06,0.02668895253290516,0.024704605890354524,0.0002899321811587734,0.0,9.04982901807523
1148,(0.1659851573389696+2.235081753047959e-14j),(0.16932363232219266+2.0715086227203477e-14j),(0.006364263855499245+3.021178171832691e-14j),(-0.1622221738005059+5.933151960648552e-14j),(-0.16927333774621312+1.3364938553430192e-13j),(-0.00727195198234685-2.7425298071640722e-14j),(0.160517726210849-4.4299592581155415e-14j),(0.16035299665208555-5.405247949632309e-14j),(-0.010898680993621313+1.2465548662953749e-14j),0.027551072456842494,0.028670492462781087,4.050385442241411e-05,0.026316033672561547,0.028653462871743536,5.2881285633558287e-05,0.02576594042790108,0.02571308353530376,0.00011878124740072245,0.0,9.12310698583292
1149,(0.16555290559404043+2.2312658940915318e-14j),(0.17010455276565306+2.0591930633207636e-14j),(0.008833380771829378+3.20062712693529e-14j),(-0.16045076147555656+5.76400473037627e-14j),(-0.17112887842843819+1.3488583661498315e-13j),(-0.01211780714591326-2.657541957078166e-14j),(0.15752698609626753-4.332530615672753e-14j),(0.16334744870939477-5.481017250128232e-14j),(-0.004754457451209555+1.4600019959216515e-14j),0.027407764550629262,0.028935558871602846,7.802861586012499e-05,0.025744446858085947,0.029285093032175177,0.00014684125002554648,0.024814751348573662,0.026682388999868356,2.2604865655362058e-05,0.0,9.196384953590623
1150,(0.1651176379927923+2.2275201303621014e-14j),(0.1708728271040209+2.0488169767030074e-14j),(0.011300861600734343+3.3742204558888025e-14j),(-0.15863251313975055+5.591358017982246e-14j),(-0.1729066086200089+1.3604812648768084e-13j),(-0.016955656540205782-2.572185988922301e-14j),(0.15439794888828803-4.2295053348754947e-14j),(0.1661569567466426-5.5468514843567985e-14j),(0.0013967288378528586+1.672817354811723e-14j),0.02726383437631881,0.029197523042520622,0.00012770947291895198,0.02516427422503313,0.029896695304472934,0.00028749428870942313,0.023838726620910404,0.02760813427530566,1.950851446489797e-06,0.0,9.269662921348313
1151,(0.16467936443439204+2.2242026661685136e-14j),(0.1716284019652484+2.0353500416889355e-14j),(0.01376629840374643+3.552215571157645e-14j),(-0.1567679666625016+5.416153339546681e-14j),(-0.17460572772523242+1.3713269849663252e-13j),(-0.021782353019703125-2.4869735341295568e-14j),(0.15113336686528653-4.122379421351633e-14j),(0.16877834190257449-5.6082592462706736e-14j),(0.007546321171792571+1.885252897028301e-14j),0.027119293070515308,0.02945630836114488,0.0001895109717409915,0.024576195371495208,0.030487160154457998,0.00047447090307496984,0.022841294580037287,0.02848612869538233,5.694696322784481e-05,0.0,9.342940889106004
1152,(0.16423809487141844+2.2229908666930693e-14j),(0.17237122497182158+2.031469509031658e-14j),(0.016229283720942705+3.723327447856765e-14j),(-0.15485767335938533+5.235115897496705e-14j),(-0.17622547105089373+1.3806858649702554e-13j),(-0.02659475715518611-2.400543686579451e-14j),(0.14773611110215112-4.006435314143466e-14j),(0.17120863852048981-5.649149575734933e-14j),(0.013685764813631691+2.0929457437017843e-14j),0.026974151806993044,0.02971183919828633,0.0002633896500948559,0.02398089899828208,0.031055416647109382,0.0007072811081433228,0.021825958523587142,0.02931239790403975,0.00018730015853403928,0.0,9.416218856863708
1153,(0.1637938393098255+2.218598728652114e-14j),(0.1731012447453094+2.0190875019146538e-14j),(0.018689410640566954+3.898496868509956e-14j),(-0.15290219782199568+5.055580720498423e-14j),(-0.17776511014319593+1.3902415265729267e-13j),(-0.03138973927365812-2.314231778482109e-14j),(0.14420916893693658-3.8916397582825234e-14j),(0.17344509749712192-5.691524721167876e-14j),(0.019806518892573444+2.303506343443612e-14j),0.026828421795852937,0.02996404093237551,0.00034929407009173726,0.023379082098796702,0.03160043438422258,0.0009853157316682347,0.020796284405481914,0.03008320184578613,0.0003922981906418688,0.0,9.489496824621398
1154,(0.16334660780796914+2.2162048456543705e-14j),(0.1738184109077661+2.0115928106276444e-14j),(0.021146272865674515+4.072080672538444e-14j),(-0.15090211775008172+4.8751319078871787e-14j),(-0.17922395311269512+1.399317810027875e-13j),(-0.03616418150037166-2.2274613298503154e-14j),(0.14055564132931114-3.772277592380734e-14j),(0.1754851893740638-5.732685076624092e-14j),(0.025900068279102052+2.5036758916045434e-14j),0.026682114282370484,0.030212839970501018,0.00044716485610956226,0.022771449141459527,0.03212122536934154,0.0013078480235918237,0.019755888309493957,0.03079505168965103,0.0006708135368621483,0.0,9.562774792379088
1155,(0.1628964104765807+2.2120486974170635e-14j),(0.17452267408611494+1.996905140862749e-14j),(0.023599464783465432+4.2474460248830957e-14j),(-0.14885802377374+4.6918398851670826e-14j),(-0.1806013449376638+1.4078548120447969e-13j),(-0.04091497978340887-2.1415763288343994e-14j),(0.13677874012610602-3.6515844454642396e-14j),(0.1773266071917057-5.767210128336404e-14j),(0.031957935431646475+2.7044529079808287e-14j),0.026535240546154675,0.030458163770168294,0.0005569347380660251,0.02215871124182334,0.03261684579329303,0.0016740355706767564,0.018708423750484846,0.03144472561812149,0.001021309637053285,0.0,9.636052760136778
1156,(0.16244325747778035+2.209567632444577e-14j),(0.17521398591334567+1.9863694245059562e-14j),(0.02604858153154319+4.4188652717755737e-14j),(-0.14677051927807921+4.507326422081119e-14j),(-0.18189666775530233+1.4157568245505922e-13j),(-0.04563904591783618-2.0521293207254467e-14j),(0.13288178522326394-3.526039163307853e-14j),(0.17896726907889274-5.792580882580611e-14j),(0.037971692183781665+2.9074935195371574e-14j),0.026387811899992442,0.030699940859642092,0.0006785285998054529,0.021541585329157023,0.033086397740482845,0.002082922512290359,0.017657568844121646,0.03202928340155679,0.0014418494072998655,0.0,9.709330727894482
1157,(0.16198715902506194+2.202497961484481e-14j),(0.1758922990327334+1.9716244439527492e-14j),(0.028493219066913125+4.5941016284643984e-14j),(-0.14464022021796832+4.320963809437684e-14j),(-0.18310934113099814+1.423268550280484e-13j),(-0.05033330954964801-1.9638209430652607e-14j),(0.12886820164000845-3.399175322466687e-14j),(0.18040532059915565-5.814859184330497e-14j),(0.04393297147031502+3.103328669080498e-14j),0.026239839689010707,0.030938100859020507,0.0008118635327951017,0.02092079330470237,0.03352903080942825,0.0025334420502206873,0.016607013393929875,0.032546079700484135,0.0019301059822115132,0.0,9.782608695652172
1158,(0.16152812538229247+2.19802584346156e-14j),(0.17655756709883005+1.956338756700523e-14j),(0.03093297423180746+4.764278476071911e-14j),(-0.14246775493545552+4.131323588922003e-14j),(-0.1842388223153211+1.429791342483934e-13j),(-0.05499472017678466-1.8767581380775367e-14j),(0.12474151649435412-3.2674883148552725e-14j),(0.18163913682697866-5.829367612459744e-14j),(0.049833478961018994+3.296788816088382e-14j),0.026091335289517598,0.031172574499857875,0.0009568488948256644,0.02029706119634901,0.03394394364813646,0.0030244192473228458,0.015560445937311223,0.03299277602724988,0.0024833756253583228,0.0,9.855886663409862
1159,(0.16106616686370928+2.1941664744687622e-14j),(0.1772097447815199+1.93769569264418e-14j),(0.03336744482230351+4.9366763866307095e-14j),(-0.14025376396730016+3.942280256650116e-14j),(-0.18528460647871536+1.4364071145928786e-13j),(-0.059620249127202-1.7871661996157914e-14j),(0.12050535589628919-3.1344867004718123e-14j),(0.1826673241758679-5.841818577876538e-14j),(0.05566500460095681+3.483548964102301e-14j),0.02594231010816824,0.03140329364553142,0.0011133863739694696,0.019671118306995146,0.03433038539797241,0.0035545741059896307,0.01452154079969132,0.03336735132157161,0.0030985927372245425,0.0,9.929164631167566
1160,(0.16060129383290553+2.1908523104147016e-14j),(0.1778487877668037+1.9235155484915304e-14j),(0.03579622965366781+5.108834929846014e-14j),(-0.1379988998553815+3.751705086805849e-14j),(-0.18624622693384907+1.4416781491158621e-13j),(-0.06420689153155447-1.6956503907773842e-14j),(0.11616344174755645-2.9994617095348376e-14j),(0.1834887219519415-5.84311836096742e-14j),(0.06141943402602952+3.671137863476795e-14j),0.02579277558080326,0.03163019131012159,0.0012813700574181269,0.01904369636129561,0.034687657047094804,0.004122524920144801,0.013493945198637941,0.0336681110835569,0.003772346876077793,0.0,10.002442598925256
1161,(0.16013351670283998+2.186017013717107e-14j),(0.17847465276069308+1.902142274506163e-14j),(0.038218928628549434+5.278671996796e-14j),(-0.13570382694725053+3.559701002048555e-14j),(-0.18712325533534022+1.446923839393311e-13j),(-0.06875166827022686-1.6069575327049904e-14j),(0.11171958846487527-2.8636336981547996e-14j),(0.18410240365573374-5.844913221232512e-14j),(0.06708875985339108+3.848804599022073e-14j),0.025642743171618732,0.03185320167804997,0.0014606865055141556,0.018415528648129318,0.03501511268729493,0.004726791889939319,0.012481266446761091,0.03389369503181872,0.004500901698665978,0.0,10.075720566682946
1162,(0.15966284593480873+2.18118386775073e-14j),(0.17908729748978688+1.8827827025428644e-14j),(0.04063514280179661+5.447846633498417e-14j),(-0.13336922119977107+3.366270426576233e-14j),(-0.1879153018670971+1.4517037511454724e-13j),(-0.07325162791256443-1.5140864178050846e-14j),(0.10717769961531487-2.7254479709344955e-14j),(0.18450767800619255-5.839126981936612e-14j),(0.0726650928153057+4.0223633080551894e-14j),0.025492224372002468,0.032072260122195426,0.0016512148305224026,0.017787349163433466,0.03531216067580222,0.005365800991840788,0.011487059294830666,0.034043083243236835,0.005280215713856992,0.0,10.148998534440636
1163,(0.1591892920384678+2.1735076125691805e-14j),(0.1796866807050042+1.8592442543172036e-14j),(0.043044474448180874+5.621079741326892e-14j),(-0.13099576997293608+3.171694909611889e-14j),(-0.1886220154067423+1.4563738500726737e-13j),(-0.07770384862778938-1.422753594152061e-14j),(0.10254176448117247-2.5854515241618736e-14j),(0.1847040897105103-5.835164561970633e-14j),(0.07814067273689265+4.187693503283197e-14j),0.025341230699708586,0.03228730322278213,0.0018528267805200962,0.017159891750802382,0.035578264696101335,0.006037888091570406,0.010514813462912245,0.03411560075578824,0.006105964735774159,0.0,10.22227650219834
1164,(0.15871286557079123+2.168069943269899e-14j),(0.18027276218195434+1.8361604158071947e-14j),(0.045446527126639887+5.785419519837538e-14j),(-0.12858417182699183+2.976543981381124e-14j),(-0.189243083677646+1.4601375164639514e-13j),(-0.08210544008575403-1.328089835236792e-14j),(0.09781585454283209-2.4409320807016775e-14j),(0.1846914199540162-5.824626082168866e-14j),(0.08350787932635625+4.348386260978862e-14j),0.02518977369769205,0.032498268784711466,0.002065386827872415,0.016533889244433362,0.035812944719824526,0.006741303291675345,0.009567941399944485,0.03411092060463077,0.006973565909585279,0.0,10.29555446995603
1165,(0.1582335771361075+2.1569030658768968e-14j),(0.18084550272450908+1.8069480011347838e-14j),(0.04784090574748887+5.9545281285076e-14j),(-0.12613513630976975+2.7810548486688533e-14j),(-0.1897782333777788+1.463646447214934e-13j),(-0.08645354532676451-1.23362196871881e-14j),(0.09300411989746722-2.2962834480241046e-14j),(0.18446968663473903-5.810321184868329e-14j),(0.08875924277904029+4.502001901332396e-14j),0.02503786493328848,0.03270509585568042,0.0022887522627401138,0.015910072611884193,0.036015777863990676,0.007474215499566926,0.008649766317902458,0.03402906528711882,0.007878203178708616,0.0,10.36883243771372
1166,(0.15775143738504305+2.148959173775236e-14j),(0.18140486416496565+1.778119737313344e-14j),(0.05022721663604453+6.120420787971417e-14j),(-0.12364938374755169+2.5825456755755565e-14j),(-0.1902272302962048+1.4664841850337513e-13j),(-0.09074534261893923-1.1406513151839228e-14j),(0.08811078560180766-2.1467045972570045e-14j),(0.18403914431710766-5.787568615210688e-14j),(0.09388745416400246+4.648760497211691e-14j),0.024885515997047157,0.032907724742709636,0.002522773291004148,0.0152891701011493,0.03618639914616534,0.008234717207028668,0.007763510539367716,0.03387040664097318,0.008814854049397663,0.0,10.442110405471425
1167,(0.15726645701457329+2.1433599484752334e-14j),(0.1819508093674608+1.7472685711906962e-14j),(0.052605067599280415+6.2881038510984e-14j),(-0.12112764502617605+2.3832737577012026e-14j),(-0.19058987940615926+1.4684453013572496e-13j),(-0.09497804728207536-1.0486918571990194e-14j),(0.08314014795734172-1.9978716867165856e-14j),(0.1834002839303786-5.764501529826309e-14j),(0.09888537559543766+4.791017973562201e-14j),0.024732738501916627,0.03310609702947406,0.0027672931371248623,0.014671906389587312,0.03632450213205433,0.009020829465516142,0.0069122842023686725,0.03363566414574349,0.009778317506650777,0.0,10.515388373229115
1168,(0.1567786467669522+2.139296110300548e-14j),(0.18248330222792522+1.7215153428109408e-14j),(0.05497406798878688+6.452529590866729e-14j),(-0.11857066137590958+2.182721193728192e-14j),(-0.19086602494583396+1.46942472236689e-13j),(-0.09914891349681428-9.536973200292385e-15j),(0.07809657072589807-1.8462150538615447e-14j),(0.18255383218648855-5.729250844439557e-14j),(0.10374605015781299+4.926609901098104e-14j),0.024579544082076767,0.033300155592008295,0.0030221481512357623,0.014059001739120615,0.036429839478623716,0.00983050704759876,0.006099074359145199,0.03332590164597262,0.01076324292334745,0.0,10.588666340986805
