,state_00,state_00_squared,state_01,state_01_squared,state_02,state_02_squared,state_03,state_03_squared,state_04,state_04_squared,state_05,state_05_squared,state_06,state_06_squared,state_07,state_07_squared,state_08,state_08_squared,v_au,x_au
1544,(1.3905420834178614e-16-1.6125619943653797e-17j),1.9596108476128032e-32,(6.149107738784799e-13-2.275084690909073e-17j),3.7811526034943204e-25,(-4.009966702727992e-14+2.9252911521253194e-17j),1.607984151431553e-27,(-1.4597850430987012e-12+6.316730577076774e-17j),2.1309723760447855e-24,(1.7101013290254895e-12-1.3478000893310782e-16j),2.924446573700396e-24,(3.792154259623484e-12+7.524081799984023e-17j),1.438043393444171e-23,(7.457083856584666e-12-1.5279322957631515e-17j),5.560809964436908e-23,(1.5030451854594684e-11+3.432209001344862e-17j),2.259144829544668e-22,(3.037761390381783e-11+2.490964939910909e-17j),9.227994264900468e-22,426.94775990066773,4.805092566198338
1545,(1.5157616176955044e-16+1.0527890264097585e-17j),2.3086169290201809e-32,(5.061449201158426e-13+4.230800893682812e-18j),2.561826801769724e-25,(-3.300901225097183e-14+5.864293094078315e-17j),1.0895983287781574e-27,(-1.2029283031532978e-12+7.2642320153661e-17j),1.4470365078041792e-24,(1.4096307574815859e-12-1.7797773613142447e-16j),1.9870589041141843e-24,(3.128297387826066e-12+1.2225179159491877e-16j),9.786244561624887e-24,(6.155903498276473e-12+2.2805382393044806e-17j),3.7895147880612605e-23,(1.241830422325963e-11+7.720560341973699e-17j),1.5421427978738867e-22,(2.5121642352472232e-11+3.3661253717730077e-17j),6.310969144866597e-22,430.75511085062715,4.814324252204482
1546,(1.7038819590733097e-16-2.840629108886245e-17j),2.983905467798019e-32,(4.16234377890499e-13-9.041473520113898e-18j),1.7325105741963896e-25,(-2.7131846163563666e-14+8.141759790026016e-17j),7.3614370506853235e-28,(-9.904452720311692e-13+9.180528640637619e-17j),9.809818453171074e-25,(1.1609918955412737e-12-1.4474106776487466e-16j),1.3479022024624963e-24,(2.57833823494263e-12+1.044847021190151e-16j),6.647828064684129e-24,(5.077396607095428e-12+1.3329697592553847e-17j),2.5779956305921852e-23,(1.025137041609205e-11+2.6689500350819648e-17j),1.0509059540863963e-22,(2.0757148938395685e-11+8.279258456882374e-17j),4.308592320575958e-22,434.58620314848184,4.823555938210628
1547,(1.6709965421310433e-16-2.4218551806842822e-17j),2.8508832689759764e-32,(3.420002389805882e-13+1.892142490003359e-17j),1.1696416382079976e-25,(-2.2351557427409933e-14+7.663684725125004e-17j),4.9959799263716065e-28,(-8.147893604166548e-13+8.062337972461512e-17j),6.638817083483109e-25,(9.554060914661707e-13-1.6997178288565485e-16j),9.128008285010721e-25,(2.123322971823693e-12+6.254596961628558e-17j),4.5085004465861986e-24,(4.184304196902884e-12+3.26919261852809e-17j),1.750840161328785e-23,(8.455306671350377e-12+2.77870356076026e-17j),7.14922109073543e-23,(1.713627064831777e-11+6.863803565479674e-17j),2.9365177173710834e-22,438.44113014706636,4.832787624216772
1548,(1.5436454259407144e-16+5.106874404450561e-18j),2.385449217645973e-32,(2.807532452388736e-13-4.688053682322735e-17j),7.882238690994383e-26,(-1.8289639315382215e-14+6.568773751003922e-17j),3.34515221165634e-28,(-6.697282248185942e-13+6.212653550705635e-17j),4.485358989783718e-25,(7.855463816918968e-13-1.1575225474241534e-16j),6.170831311878157e-25,(1.7471711934638813e-12+8.132639098464393e-17j),3.0526071858839855e-24,(3.445337497589458e-12+1.7310291158125633e-17j),1.1870350472595635e-23,(6.9679664259051054e-12-1.5812839590316634e-18j),4.855255611254327e-23,(1.4134711023066974e-11+1.2042816673810175e-16j),1.9979005572011399e-22,442.3199853735325,4.842019310222916
1549,(1.7470047497505338e-16+6.268900022575531e-18j),3.05595550640023e-32,(2.3031723345508195e-13+3.729829146290668e-17j),5.304602941756527e-26,(-1.4994943451520128e-14+7.24529107138879e-17j),2.248535785385573e-28,(-5.500036099488765e-13+9.250054759467775e-17j),3.0250397951314712e-25,(6.453533106999568e-13-1.9032467662056078e-16j),4.1648093185487765e-25,(1.436446695582596e-12+9.648454309173238e-17j),2.0633791185594262e-24,(2.8345132886494e-12+2.1254979710866535e-17j),8.03446558398181e-24,(5.737285976163311e-12+6.956632523879944e-18j),3.2916450372328594e-23,(1.164894675155622e-11+4.070160449964446e-17j),1.3569796042224886e-22,446.22286252934714,4.851250996229062
1550,(2.3589016456688316e-16+2.5013194731876254e-17j),5.626982965008597e-32,(1.887244843661407e-13-5.7918213999164695e-18j),3.561693103281087e-26,(-1.229849380607568e-14+9.392269187886319e-17j),1.5126177137013166e-28,(-4.5139094319086463e-13+1.424229988706504e-16j),2.0375380387904902e-25,(5.296886829104998e-13-2.3603680921746504e-16j),2.8057015651683537e-25,(1.1798663179914988e-12+1.0028125851836684e-16j),1.3920845383871475e-24,(2.329910140622252e-12-9.392726960164222e-18j),5.428481263462625e-24,(4.720021060657162e-12+4.456774991489987e-17j),2.2278598815033443e-23,(9.59196978923944e-12+8.35275393892596e-17j),9.200588444465897e-23,450.14985549029046,4.860482682235206
1551,(2.3255494768358943e-16+2.792990485333421e-17j),5.486188327723331e-32,(1.5451115829706184e-13+1.4769505147556454e-17j),2.3873698256437987e-26,(-1.0132695065667203e-14+1.205908565917407e-16j),1.0268605144849e-28,(-3.7003858973705185e-13+1.159532655704959e-16j),1.3692857133974595e-25,(4.3437952653500386e-13-2.252933265661535e-16j),1.886856238298571e-25,(9.683963003859802e-13+8.354548556864064e-17j),9.37791401581102e-25,(1.9135772197678266e-12+4.9059899053657876e-17j),3.661777778421239e-24,(3.879709767467662e-12+3.8188274022180654e-17j),1.5052147881242327e-23,(7.891420042221708e-12+7.46053546671178e-17j),6.22745102883444e-23,454.1010583064599,4.86971436824135
1552,(1.538625961831719e-16-1.4231628720954066e-17j),2.3876237760276908e-32,(1.2649496519830333e-13+2.3051686131635317e-17j),1.6000976751900202e-26,(-8.291592812894252e-15+9.830599663746569e-17j),6.876017544381451e-29,(-3.031133616659978e-13+5.785224494120569e-17j),9.187771336734423e-26,(3.5596975181621337e-13-2.268994615852926e-16j),1.267145156914622e-25,(7.94070823229416e-13+1.2980152998744965e-16j),6.305484891526797e-25,(1.5702054486286547e-12+1.9129021639200286e-17j),2.4655451512690343e-24,(3.186185720890494e-12-2.552487584042411e-17j),1.0151779448657997e-23,(6.486722229899567e-12+2.83601616719822e-17j),4.2077565288677515e-23,458.07656520226817,4.878946054247496
1553,(1.8511001230555677e-16-1.401054746022389e-17j),3.4462012095898566e-32,(1.0336830909590543e-13+4.4420531196549853e-17j),1.0685009298530237e-26,(-6.75239346974531e-15+1.1704756679097383e-16j),4.560851770315079e-29,(-2.480178417011336e-13+6.513075649514303e-17j),6.1512854044104e-26,(2.9144457265107877e-13-2.1403159212927838e-16j),8.493998473729236e-26,(6.506924809361925e-13+1.5222188531079835e-16j),4.234007279183997e-25,(1.2873548084197655e-12+6.236955660658762e-17j),1.657282406651453e-24,(2.6144230792733966e-12+1.2777034294743306e-17j),6.835208037600642e-24,(5.3274480507081405e-12+2.7355968350936306e-17j),2.8381702733742313e-23,462.0764705764411,4.88817774025364
1554,(1.802538152825864e-16+2.4833000285799518e-17j),3.3108115827123297e-32,(8.440288675132776e-14+4.6810095905684165e-17j),7.123849483142537e-27,(-5.523807192715878e-15+4.918047064387344e-17j),3.051486462099243e-29,(-2.0282740105098075e-13+1.869538146423315e-17j),4.113895496661267e-26,(2.383738409282963e-13-1.631197705275621e-16j),5.682211464696825e-26,(5.326181799746556e-13+8.519219847589111e-17j),2.8368213289722534e-25,(1.0545457115949593e-12+6.167188840067467e-17j),1.1120666616467408e-24,(2.1433551214094035e-12-2.1231441695911516e-17j),4.593971176922693e-24,(4.371571395673679e-12+6.035295614538344e-17j),1.9110636471114797e-23,466.10086900202174,4.8974094262597845
1555,(1.8166912754901965e-16+2.2425031522451855e-17j),3.350655394320494e-32,(6.884754414168031e-14+4.71445057096163e-17j),4.7399865569450374e-27,(-4.510842953712538e-15+5.570741772341952e-17j),2.0350807469447467e-29,(-1.6565177609421583e-13+3.589482350300205e-17j),2.7440512211606567e-26,(1.9488615187070063e-13-2.049637051224796e-16j),3.7980654201090205e-26,(4.3572999582891904e-13+1.196883437801147e-16j),1.8986064359036944e-25,(8.63106239942982e-13+8.978554658967861e-17j),7.449523894899568e-25,(1.7556629898326458e-12-4.8288635934427976e-17j),3.082352536199897e-24,(3.584054645335883e-12+2.5838987422613825e-17j),1.2845447701421375e-23,470.1498552263687,4.90664111226593
1556,(1.2987798248012667e-16+1.9042868483821606e-18j),1.687191664150901e-32,(5.611667160845164e-14+6.916351113307734e-17j),3.149085616002075e-27,(-3.6972844728858914e-15+1.481480826818244e-17j),1.3670131951987128e-29,(-1.3523251503127065e-13+7.448629710550533e-17j),1.8287838669891295e-26,(1.5915534083471155e-13-1.7887062271001715e-16j),2.5330454510912875e-26,(3.5610575044831943e-13+1.2980209722478174e-16j),1.2681132235094519e-25,(7.057991353156678e-13+5.199423012632067e-17j),4.9815242211574425e-25,(1.4368794235842825e-12-5.10110131256937e-17j),2.0646224805220233e-24,(2.9358086190854375e-12+2.8435314523797094e-17j),8.61897224870491e-24,474.22352417115326,4.9158727982720745
1557,(1.3602187891351565e-16+1.3941583712900827e-17j),1.8696319299586934e-32,(4.566414611413075e-14+9.086802433669618e-17j),2.0852224973305295e-27,(-2.947796318945637e-15+5.323303212084556e-17j),8.692336893698228e-30,(-1.1025859859011793e-13+1.186813136924146e-16j),1.2156972648310976e-26,(1.2989867750474995e-13-1.8559730721461257e-16j),1.6873700863843476e-26,(2.908133097211725e-13+1.4390375614008724e-16j),8.457240181927363e-26,(5.766775082648307e-13+7.772064571959328e-17j),3.3255695457903264e-25,(1.1749387746775922e-12-5.313738704731945e-17j),1.3804811270644637e-24,(2.4027204836950544e-12+6.487387288047868e-17j),5.7730657269764156e-24,478.3219709323651,4.92510448427822
1558,(1.7183516525552857e-16+1.015366995713846e-17j),2.9630421031993307e-32,(3.711162095454916e-14+8.718085940236902e-17j),1.377280010376378e-27,(-2.3906940232601013e-15+1.0926495466925475e-16j),5.727356743170445e-30,(-8.985332809643924e-14+1.2526436682997344e-16j),8.073636261167956e-27,(1.0592234416182585e-13-2.266193057881124e-16j),1.1219594349046039e-26,(2.372028024039301e-13+1.0612421592829725e-16j),5.62651807306271e-26,(4.707710783408517e-13+4.71025174764613e-17j),2.2162541042085544e-25,(9.599341452587426e-13-4.441376505639551e-17j),9.214735652062154e-25,(1.9647493358273076e-12+1.2717513957299794e-16j),3.8602399688073626e-24,482.4452907803061,4.934336170284364
1559,(1.5764069279811624e-16+4.931972933897468e-18j),2.4874912382890756e-32,(3.0155513996008346e-14+8.236797261269485e-17j),9.093618088463675e-28,(-1.9722757441218986e-15+8.111133010023791e-17j),3.8964506587222186e-30,(-7.314909552740286e-14+1.6093606312377954e-16j),5.350816076893522e-27,(8.626392274305292e-14-2.328005310051433e-16j),7.441518563106638e-27,(1.9337227113435873e-13+4.483142697244912e-17j),3.7392837253516794e-26,(3.8401309303094373e-13+2.7933257521959765e-17j),1.474660563994591e-25,(7.835256920899438e-13-5.324122819223987e-17j),6.139125129996537e-25,(1.6051775768671141e-12+1.126343175057225e-16j),2.5765950659634696e-24,486.5935791595957,4.9435678562905085
1560,(6.315784971573046e-17-4.892308203343773e-17j),6.382381936365272e-33,(2.4521366517647515e-14+9.881477544251081e-17j),6.013071802526503e-28,(-1.542052959660445e-15-9.475426458043088e-17j),2.386905701053716e-30,(-5.940021530100693e-14+1.2683951743694232e-16j),3.528401666069161e-27,(7.02980776608614e-14-1.5016518430115662e-16j),4.941842272395076e-27,(1.5740628773207405e-13+9.975952079082329e-17j),2.477674936955447e-26,(3.1293486260359866e-13+3.5882557114915095e-17j),9.792822952029108e-26,(6.389344375153583e-13-2.7615360627441894e-17j),4.0823721620567545e-25,(1.3102948700734307e-12+4.828448645721683e-17j),1.71687264887214e-24,490.7669316891686,4.952799542296654
1561,(4.908015873938022e-17-4.6666026941922524e-17j),4.5865800524270007e-33,(1.9874694187198355e-14+1.3067898307750998e-16j),3.950205460312742e-28,(-1.243822837082262e-15-6.716760556952617e-17j),1.5516067372853106e-30,(-4.824546595885597e-14+1.3737978802708475e-16j),2.327643858793288e-27,(5.723544722778038e-14-1.7400483725662185e-16j),3.275926697047421e-27,(1.281376966972351e-13+1.2308709593711405e-16j),1.6419284465305803e-26,(2.547953468192987e-13+6.144361156587493e-17j),6.492067253608413e-26,(5.206055850780364e-13-4.155716838846737e-17j),2.7103017694144287e-25,(1.0686421688793653e-12-2.4838218037840765e-17j),1.1419960857241312e-24,494.965444162272,4.9620312283027985
1562,(2.646458887266219e-17-4.1791255141736154e-17j),2.4468834705207235e-33,(1.6070983889826475e-14+8.199525592158661e-17j),2.582832464090558e-28,(-9.804509767994249e-16-8.805089446363325e-17j),9.690370779227923e-31,(-3.911830475438835e-14+1.3138109495853735e-16j),1.5302590278493149e-27,(4.653971106839676e-14-1.6010119064512814e-16j),2.1659703387210986e-27,(1.0411397894652183e-13+1.602916622928361e-16j),1.0839746305493791e-26,(2.0731451745903633e-13+1.353551315926888e-17j),4.2979309332483204e-26,(4.2382630574522036e-13-6.665393858605516e-17j),1.7962874188438854e-25,(8.707633373147075e-13+6.019214637908018e-17j),7.582287932345417e-25,499.18921254647125,4.971262914308943
1563,(4.9771961670145633e-17-5.881649808341503e-17j),5.936628615290809e-33,(1.300829831901429e-14+1.3023772484451242e-16j),1.6923278702144266e-28,(-7.612100903131929e-16-8.283796158544788e-17j),5.863029294742516e-31,(-3.1727587151632085e-14+1.7059070808851222e-16j),1.0066688876540954e-27,(3.7770153173803946e-14-1.5706427259343017e-16j),1.4266091399583375e-27,(8.46336301390026e-14+1.2830323451294142e-16j),7.162867812225475e-27,(1.685209616134925e-13+4.447005749367276e-17j),2.839931648072223e-26,(3.4469252412113096e-13-6.202055040315428e-17j),1.1881294003154512e-25,(7.089704715333513e-13-1.1811195280203611e-17j),5.026391296457268e-25,503.43833298364666,4.9804946003150885
1564,(4.58430031785128e-17-5.609644187774065e-17j),5.24839173176787e-33,(1.0519594541524263e-14+1.1226697483262622e-16j),1.1067447319170514e-28,(-6.015728692106632e-16-9.645213291854659e-17j),3.7119293091488675e-31,(-2.5684752194813328e-14+1.9086683353577712e-16j),6.597429254571119e-28,(3.068751034326599e-14-1.4379327862145513e-16j),9.417439675750337e-28,(6.863055972942965e-14+1.1646704146713992e-16j),4.710167293346559e-27,(1.3686345144568137e-13-3.706745149317484e-17j),1.873160571562034e-26,(2.8016211237581496e-13-6.222264210656728e-17j),7.849081308253597e-26,(5.76657586895269e-13-1.725247597405426e-17j),3.3253397282152256e-25,507.7129017899915,4.989726286321233
1565,(6.365739655710975e-17-1.555435213765412e-19j),4.05228833021617e-33,(8.461746049339024e-15+1.1619012568093637e-16j),7.161464634881034e-29,(-4.2352938298557693e-16-7.516390812174098e-17j),1.8502675133627704e-31,(-2.0777288093398727e-14+2.102257699580613e-16j),4.31739895390443e-28,(2.488471812293232e-14-1.257855484814395e-16j),6.1926501806200295e-28,(5.5728515668824967e-14+1.0441645166349626e-16j),3.1056783614458482e-27,(1.1105892775190775e-13+3.0646241212829597e-17j),1.2334086372595566e-26,(2.274367237317914e-13-9.074169905639567e-17j),5.172747153590714e-26,(4.686354894114092e-13-5.095421590035428e-18j),2.196192219618344e-25,512.0130154560164,4.998957972327377
1566,(1.1479114975194991e-16-4.275255585886345e-17j),1.5004789093839834e-32,(6.746550213584904e-15+6.286333461613766e-17j),4.551989158326158e-29,(-3.266972914296848e-16+4.2511708533231865e-18j),1.0674919268111657e-31,(-1.6779366303784392e-14+2.2482137073595134e-16j),2.815976782053147e-28,(2.0130777444261632e-14-1.857140654005171e-16j),4.052826902244805e-28,(4.5105812615325844e-14+6.718468769169094e-17j),2.034538845471148e-27,(9.002883819784268e-14-1.0038595889205505e-17j),8.105191808026745e-27,(1.8456706786358395e-13-1.0832316572973906e-16j),3.4065014273669046e-26,(3.8056096181131695e-13+1.045878990489132e-16j),1.4482665659338325e-25,516.3387706465475,5.008189658333523
1567,(1.3871041805371733e-16-3.2206692134648404e-17j),2.0277851094893056e-32,(5.410411976373811e-15+7.759937488816547e-17j),2.9278579417072193e-29,(-2.797745744134095e-16+1.885513601259079e-17j),7.862932864225773e-32,(-1.357338293672634e-14+2.6431984622766493e-16j),1.8430658932812357e-28,(1.6285847024877305e-14-1.9794071657625457e-16j),2.6526799384498374e-28,(3.651156632777887e-14+5.323821518443757e-17j),1.3330973100153519e-27,(7.291079382462806e-14-8.868985562183853e-18j),5.315983934796328e-27,(1.4957131617565555e-13-7.428210463857954e-17j),2.2371584140348987e-26,(3.087200633857475e-13+5.980176229831731e-17j),9.530808111315073e-26,520.6902642007236,5.017421344339667
1568,(8.516394577714398e-17-1.0980834557447226e-16j),1.9310770418135042e-32,(4.446124527806672e-15-3.432365293747691e-17j),1.9769201429915077e-29,(-1.8634748710075618e-16+4.4181049985807634e-17j),3.667735112661493e-32,(-1.1015676610573799e-14+1.4493702938227548e-16j),1.2136613793122882e-28,(1.3132716249539564e-14-7.309725350980367e-17j),1.7247357929939116e-28,(2.9569446000365614e-14+1.7506615652719558e-18j),8.74352139833354e-28,(5.899521377410701e-14+1.0554596014331356e-17j),3.480435359652083e-27,(1.211655413381683e-13-3.2540023259203054e-17j),1.4681089466624486e-26,(2.5028867511826045e-13+1.8784297441946995e-18j),6.264442089598263e-26,525.0675931320022,5.026653030345813
1569,(7.425727954828854e-17-6.619182869840497e-17j),9.89550175235166e-33,(3.579720552486093e-15+3.61647919271718e-18j),1.2814412312813092e-29,(-1.3653041989965312e-16+4.457312108285269e-17j),2.062731868104224e-32,(-8.835613320513605e-15+2.089639557149779e-16j),7.811172868442551e-29,(1.061046499784787e-14-6.276775001493638e-17j),1.1258590726099676e-28,(2.385613431011806e-14+1.0981623567355172e-17j),5.691152648184482e-28,(4.7737158858220706e-14+2.2721251306239655e-17j),2.2788368521102603e-27,(9.805614333480429e-14-1.5897065934751924e-17j),9.615007498412391e-27,(2.0269648031137285e-13+4.241188113927834e-18j),4.108586314860644e-26,529.4708546281526,5.035884716351957
1570,(9.428226502664208e-17-5.690284362939233e-17j),1.2127079111665051e-32,(2.8481391488688673e-15-1.829432509289383e-17j),8.11223129365008e-30,(-8.990348709887567e-17+5.038551989504269e-17j),1.0621337607631448e-32,(-7.170424737959454e-15+1.6921765769162668e-16j),5.144362553841553e-29,(8.540273929613383e-15-3.3811234284469596e-17j),7.293742199239785e-29,(1.9267241177639363e-14-4.9913061959221425e-17j),3.71229073911076e-28,(3.856863658508665e-14+3.77029891234741e-18j),1.4875397422476381e-27,(7.927395947552256e-14-3.05205194549391e-17j),6.2843615824289014e-27,(1.6402620463042942e-13-1.855089565092569e-17j),2.6904596149599237e-26,533.9001460512615,5.045116402358101
1571,(1.0809316719315233e-16-7.767828231751262e-17j),1.7718048337645978e-32,(2.244831401751794e-15+2.0338060998948094e-17j),5.0396816590161205e-30,(-6.813984064341894e-17+6.551574375675508e-17j),8.93535056291132e-33,(-5.731679897740709e-15+1.9843118145103894e-16j),3.2891529383937e-29,(6.924046339857819e-15-5.694704338772604e-17j),4.794566068224906e-29,(1.5546361556407517e-14-3.6134177823203185e-17j),2.416906633213526e-28,(3.112291474864274e-14+5.485058071012344e-17j),9.68638831037488e-28,(6.401380511784014e-14+4.775354163533558e-18j),4.097767268468824e-27,(1.3259215912701813e-13-1.8945051867520658e-17j),1.7580681020879484e-26,538.3555649377315,5.054348088364247
